influencerId,campaignId,views,likes,comments,shares
influencer_9464,campaign_3,38792,195,36,94
influencer_9465,campaign_8,46807,382,59,126
influencer_9466,campaign_7,23301,956,226,317
influencer_9467,campaign_4,6141,68,16,6
influencer_9468,campaign_4,14777,481,73,62
influencer_9469,campaign_1,39346,2297,430,512
influencer_9470,campaign_7,55703,459,134,131
influencer_9471,campaign_1,95977,3892,899,1222
influencer_9472,campaign_10,48819,461,141,142
influencer_9473,campaign_10,29469,960,278,191
influencer_9474,campaign_4,4845,138,26,43
influencer_9475,campaign_3,24290,1014,144,267
influencer_9476,campaign_3,31699,1612,343,173
influencer_9477,campaign_1,45252,2598,472,895
influencer_9478,campaign_4,99682,4528,774,1799
influencer_9479,campaign_1,4293,45,6,9
influencer_9480,campaign_8,58089,1180,331,376
influencer_9481,campaign_1,17608,596,162,172
influencer_9482,campaign_6,67273,3615,654,862
influencer_9483,campaign_7,17619,840,112,117
influencer_9484,campaign_10,79006,1575,391,432
influencer_9485,campaign_2,88908,3811,722,1411
influencer_9486,campaign_4,82653,5785,1489,427
influencer_9487,campaign_3,15779,899,148,275
influencer_9488,campaign_9,52040,2260,480,632
influencer_9489,campaign_7,95830,3429,465,462
influencer_9490,campaign_2,57325,965,252,121
influencer_9491,campaign_6,22630,1484,215,387
influencer_9492,campaign_9,13178,407,77,36
influencer_9493,campaign_3,20935,1012,158,379
influencer_9494,campaign_6,48258,2218,575,99
influencer_9495,campaign_3,23784,1443,326,262
influencer_9496,campaign_3,64722,3255,1052,1084
influencer_9497,campaign_4,24027,1052,235,45
influencer_9498,campaign_9,97544,1202,257,440
influencer_9499,campaign_8,58853,1217,283,270
influencer_9500,campaign_1,68359,1941,627,608
influencer_9501,campaign_1,73388,2564,357,409
influencer_9502,campaign_7,79608,4140,1095,1289
influencer_9503,campaign_3,77669,4121,696,454
influencer_9504,campaign_7,16111,190,32,25
influencer_9505,campaign_9,33312,628,103,171
influencer_9506,campaign_3,25161,565,106,164
influencer_9507,campaign_3,68313,2208,579,476
influencer_9508,campaign_2,51374,2939,864,936
influencer_9509,campaign_10,25014,1724,466,149
influencer_9510,campaign_1,81308,2293,501,200
influencer_9511,campaign_9,47389,1254,255,184
influencer_9512,campaign_6,19161,278,75,86
influencer_9513,campaign_6,8490,434,92,90
influencer_9514,campaign_8,25502,386,105,72
influencer_9515,campaign_5,36757,2319,632,217
influencer_9516,campaign_9,42111,2379,529,875
influencer_9517,campaign_5,99273,1206,309,225
influencer_9518,campaign_2,84245,1294,261,113
influencer_9519,campaign_6,59645,2765,496,1280
influencer_9520,campaign_9,60055,2949,719,174
influencer_9521,campaign_3,9998,450,84,169
influencer_9522,campaign_10,29906,1651,447,555
influencer_9523,campaign_4,71192,2712,570,682
influencer_9524,campaign_10,51477,3767,909,203
influencer_9525,campaign_8,37901,1027,330,296
influencer_9526,campaign_6,92271,1219,219,297
influencer_9527,campaign_7,53021,1875,538,424
influencer_9528,campaign_7,30092,1990,312,616
influencer_9529,campaign_4,2242,102,30,20
influencer_9530,campaign_6,2831,23,6,9
influencer_9531,campaign_9,51721,2767,509,710
influencer_9532,campaign_3,29511,678,124,214
influencer_9533,campaign_8,73782,3881,890,1560
influencer_9534,campaign_7,98003,4475,1399,1576
influencer_9535,campaign_4,19302,855,263,273
influencer_9536,campaign_10,56568,2119,545,237
influencer_9537,campaign_3,4232,255,46,74
influencer_9538,campaign_7,52507,1164,298,84
influencer_9539,campaign_10,77508,554,167,198
influencer_9540,campaign_9,11683,319,57,111
influencer_9541,campaign_10,24664,742,184,9
influencer_9542,campaign_3,34172,988,162,97
influencer_9543,campaign_10,84641,4685,1332,1276
influencer_9544,campaign_9,65340,1611,487,424
influencer_9545,campaign_8,88236,1785,247,204
influencer_9546,campaign_3,12017,54,11,6
influencer_9547,campaign_8,37613,1044,266,384
influencer_9548,campaign_4,87130,2573,602,519
influencer_9549,campaign_6,77920,4060,848,218
influencer_9550,campaign_10,31348,777,172,218
influencer_9551,campaign_2,17448,349,95,73
influencer_9552,campaign_8,10491,659,143,107
influencer_9553,campaign_9,79648,2638,655,336
influencer_9554,campaign_7,97557,4447,1268,1611
influencer_9555,campaign_8,59759,2718,504,1164
influencer_9556,campaign_7,45553,2588,662,387
influencer_9557,campaign_10,1968,26,5,13
influencer_9558,campaign_4,1368,45,12,8
influencer_9559,campaign_1,74960,4369,590,516
influencer_9560,campaign_3,36010,385,96,144
influencer_9561,campaign_7,55154,1233,189,252
influencer_9562,campaign_7,36851,377,74,94
influencer_9563,campaign_3,26496,1703,247,269
influencer_9564,campaign_1,31936,1870,394,360
influencer_9565,campaign_10,79858,836,118,164
influencer_9566,campaign_9,68005,1321,326,487
influencer_9567,campaign_6,38493,1985,442,124
influencer_9568,campaign_7,70795,5127,884,806
influencer_9569,campaign_1,37390,1473,333,325
influencer_9570,campaign_1,11292,496,72,102
influencer_9571,campaign_4,93377,4458,727,1906
influencer_9572,campaign_7,29365,1141,164,289
influencer_9573,campaign_8,18207,694,103,185
influencer_9574,campaign_10,23912,1114,311,311
influencer_9575,campaign_9,81771,1963,534,326
influencer_9576,campaign_1,57572,3552,545,600
influencer_9577,campaign_4,20276,139,27,28
influencer_9578,campaign_4,98459,6025,1268,1702
influencer_9579,campaign_3,6534,272,45,42
influencer_9580,campaign_7,93005,6220,1617,949
influencer_9581,campaign_1,36670,1519,211,284
influencer_9582,campaign_9,63147,3601,740,769
influencer_9583,campaign_8,99099,1156,174,216
influencer_9584,campaign_2,37486,545,87,240
influencer_9585,campaign_2,66557,2955,519,1044
influencer_9586,campaign_8,35268,873,187,188
influencer_9587,campaign_1,82335,2294,468,521
influencer_9588,campaign_7,27336,1377,424,472
influencer_9589,campaign_9,4641,96,18,16
influencer_9590,campaign_3,88132,2099,513,292
influencer_9591,campaign_7,33959,1123,171,327
influencer_9592,campaign_6,14306,1020,185,122
influencer_9593,campaign_7,47182,2427,634,603
influencer_9594,campaign_7,75123,2812,429,822
influencer_9595,campaign_10,57326,4254,994,296
influencer_9596,campaign_1,97895,2187,523,615
influencer_9597,campaign_3,22498,1511,243,167
influencer_9598,campaign_10,71198,3324,547,593
influencer_9599,campaign_1,28197,785,209,238
influencer_9600,campaign_5,21719,1465,315,110
influencer_9601,campaign_3,91201,2535,645,283
influencer_9602,campaign_1,26032,1144,321,212
influencer_9603,campaign_2,60624,3970,973,170
influencer_9604,campaign_10,79177,2592,527,239
influencer_9605,campaign_5,42964,269,54,47
influencer_9606,campaign_3,31028,767,101,98
influencer_9607,campaign_6,55646,3334,726,1218
influencer_9608,campaign_9,82187,2737,445,486
influencer_9609,campaign_6,9536,705,168,68
influencer_9610,campaign_2,57747,606,169,97
influencer_9611,campaign_2,46712,900,212,320
influencer_9612,campaign_8,7273,473,95,111
influencer_9613,campaign_8,72820,3828,510,524
influencer_9614,campaign_6,92228,1130,195,480
influencer_9615,campaign_10,75353,1639,393,507
influencer_9616,campaign_7,95491,2346,669,431
influencer_9617,campaign_1,93091,1248,231,363
influencer_9618,campaign_9,86914,3712,902,354
influencer_9619,campaign_5,51830,2155,499,142
influencer_9620,campaign_9,18127,234,60,67
influencer_9621,campaign_2,84488,5567,1014,1665
influencer_9622,campaign_8,12539,702,186,210
influencer_9623,campaign_7,47761,237,57,100
influencer_9624,campaign_4,47219,1999,561,621
influencer_9625,campaign_3,15692,190,35,45
influencer_9626,campaign_4,84656,4924,690,859
influencer_9627,campaign_4,14334,259,47,27
influencer_9628,campaign_10,29615,943,297,249
influencer_9629,campaign_10,8903,495,127,203
influencer_9630,campaign_8,29527,1779,372,443
influencer_9631,campaign_4,16629,413,122,147
influencer_9632,campaign_5,59008,2016,358,481
influencer_9633,campaign_2,84276,5082,1040,577
influencer_9634,campaign_4,27708,1569,450,500
influencer_9635,campaign_7,11860,444,77,167
influencer_9636,campaign_3,18438,477,110,32
influencer_9637,campaign_1,68300,2797,884,846
influencer_9638,campaign_8,72545,1779,444,244
influencer_9639,campaign_8,21842,280,39,65
influencer_9640,campaign_6,61213,667,103,127
influencer_9641,campaign_7,43372,1327,290,427
influencer_9642,campaign_10,99971,925,133,175
influencer_9643,campaign_2,69906,4332,837,745
influencer_9644,campaign_5,39744,2211,438,821
influencer_9645,campaign_7,58442,712,209,132
influencer_9646,campaign_9,86990,1352,291,122
influencer_9647,campaign_1,4650,23,5,2
influencer_9648,campaign_3,46117,2998,522,762
influencer_9649,campaign_6,92244,2811,536,542
influencer_9650,campaign_7,53772,2949,469,468
influencer_9651,campaign_6,4190,144,22,16
influencer_9652,campaign_1,49113,1129,247,485
influencer_9653,campaign_4,9789,243,39,111
influencer_9654,campaign_6,33125,1304,201,471
influencer_9655,campaign_8,99695,6196,1012,1435
influencer_9656,campaign_10,18459,1047,197,365
influencer_9657,campaign_4,36418,2083,615,579
influencer_9658,campaign_7,48085,2586,404,918
influencer_9659,campaign_3,19768,157,47,49
influencer_9660,campaign_8,50961,1340,343,527
influencer_9661,campaign_1,82099,1314,235,483
influencer_9662,campaign_4,28885,1341,321,573
influencer_9663,campaign_8,88421,831,157,183
influencer_9664,campaign_10,62082,330,74,73
influencer_9665,campaign_4,7895,169,30,26
influencer_9666,campaign_2,51311,2798,730,381
influencer_9667,campaign_2,90494,3283,939,932
influencer_9668,campaign_4,68067,4292,590,521
influencer_9669,campaign_4,72017,3076,736,593
influencer_9670,campaign_2,24932,1727,412,307
influencer_9671,campaign_7,22360,560,113,176
influencer_9672,campaign_6,55847,317,56,111
influencer_9673,campaign_3,91365,3064,781,582
influencer_9674,campaign_8,86468,3156,561,841
influencer_9675,campaign_8,39931,2122,680,631
influencer_9676,campaign_1,56823,1818,386,650
influencer_9677,campaign_3,39032,159,33,60
influencer_9678,campaign_5,82426,2974,796,983
influencer_9679,campaign_2,19807,1205,218,264
influencer_9680,campaign_5,12767,127,36,48
influencer_9681,campaign_10,9071,407,64,115
influencer_9682,campaign_3,54413,1023,198,121
influencer_9683,campaign_9,27149,2095,471,53
influencer_9684,campaign_1,16540,315,61,112
influencer_9685,campaign_4,71248,4692,1200,1143
influencer_9686,campaign_10,92737,6808,1423,681
influencer_9687,campaign_6,86435,1155,271,393
influencer_9688,campaign_9,20787,1548,231,204
influencer_9689,campaign_3,21982,509,104,97
influencer_9690,campaign_3,23606,259,75,51
influencer_9691,campaign_5,11150,756,173,134
influencer_9692,campaign_7,86929,1696,238,333
influencer_9693,campaign_5,47936,747,172,325
influencer_9694,campaign_8,94286,6441,1348,298
influencer_9695,campaign_5,9593,473,110,143
influencer_9696,campaign_7,18358,962,149,265
influencer_9697,campaign_6,83143,4035,687,1545
influencer_9698,campaign_10,38381,1189,315,430
influencer_9699,campaign_2,91347,3917,1181,916
influencer_9700,campaign_3,29074,1506,423,493
influencer_9701,campaign_4,21595,624,149,59
influencer_9702,campaign_5,45194,640,162,73
influencer_9703,campaign_9,50377,1108,184,507
influencer_9704,campaign_6,27853,258,57,115
influencer_9705,campaign_1,74719,1553,412,533
influencer_9706,campaign_3,21661,1676,269,204
influencer_9707,campaign_7,51493,3168,767,89
influencer_9708,campaign_8,37495,2527,431,380
influencer_9709,campaign_7,14703,132,20,38
influencer_9710,campaign_5,54080,3626,1057,717
influencer_9711,campaign_10,31815,1702,279,514
influencer_9712,campaign_8,30565,617,153,71
influencer_9713,campaign_9,64321,3950,728,1628
influencer_9714,campaign_7,59453,349,97,90
influencer_9715,campaign_9,89478,1512,308,312
influencer_9716,campaign_1,34161,888,184,156
influencer_9717,campaign_9,56991,1547,268,282
influencer_9718,campaign_3,10716,560,122,26
influencer_9719,campaign_6,34349,1151,278,108
influencer_9720,campaign_8,48098,1281,248,200
influencer_9721,campaign_3,1132,61,18,14
influencer_9722,campaign_4,52990,2117,448,593
influencer_9723,campaign_7,69921,1673,284,702
influencer_9724,campaign_7,37538,923,181,231
influencer_9725,campaign_4,8213,36,5,10
influencer_9726,campaign_9,45223,706,172,254
influencer_9727,campaign_3,92655,846,188,266
influencer_9728,campaign_8,69371,1000,194,258
influencer_9729,campaign_8,69274,4560,1197,252
influencer_9730,campaign_4,5134,202,55,26
influencer_9731,campaign_7,92428,2823,547,600
influencer_9732,campaign_4,40601,1422,411,475
influencer_9733,campaign_1,74889,4527,1329,1528
influencer_9734,campaign_1,16690,298,78,90
influencer_9735,campaign_1,2909,18,2,6
influencer_9736,campaign_2,92239,3682,1018,619
influencer_9737,campaign_6,81032,3719,805,1425
influencer_9738,campaign_10,13062,909,194,118
influencer_9739,campaign_5,76386,3016,703,719
influencer_9740,campaign_2,94237,4615,1453,1311
influencer_9741,campaign_8,35731,683,101,207
influencer_9742,campaign_9,6153,238,43,71
influencer_9743,campaign_7,11481,776,160,196
influencer_9744,campaign_9,67425,2058,460,785
influencer_9745,campaign_4,64600,1654,443,290
influencer_9746,campaign_7,85981,1445,207,352
influencer_9747,campaign_5,72997,1778,275,508
influencer_9748,campaign_5,29205,1095,329,231
influencer_9749,campaign_3,89887,3787,643,1407
influencer_9750,campaign_9,82542,452,122,158
influencer_9751,campaign_10,45149,2457,545,890
influencer_9752,campaign_5,50112,1411,228,297
influencer_9753,campaign_6,11940,850,223,68
influencer_9754,campaign_3,60010,1349,325,207
influencer_9755,campaign_10,77794,3409,1127,1107
influencer_9756,campaign_7,25485,1481,366,527
influencer_9757,campaign_9,90299,2442,534,173
influencer_9758,campaign_9,2067,32,6,16
influencer_9759,campaign_10,21607,116,30,40
influencer_9760,campaign_10,62597,3289,759,695
influencer_9761,campaign_5,75554,992,256,248
influencer_9762,campaign_7,49521,1315,234,415
influencer_9763,campaign_3,16187,758,146,91
influencer_9764,campaign_6,4985,60,8,11
influencer_9765,campaign_8,44052,1430,424,340
influencer_9766,campaign_8,20563,1100,257,186
influencer_9767,campaign_2,48322,1691,459,537
influencer_9768,campaign_6,62245,2343,336,545
influencer_9769,campaign_7,52514,697,141,133
influencer_9770,campaign_7,19608,337,84,99
influencer_9771,campaign_3,68262,496,110,117
influencer_9772,campaign_9,93118,2438,337,416
influencer_9773,campaign_2,72327,4698,912,700
influencer_9774,campaign_3,58225,4001,1043,360
influencer_9775,campaign_2,74994,2583,572,586
influencer_9776,campaign_9,18221,159,34,11
influencer_9777,campaign_4,49506,2475,628,49
influencer_9778,campaign_2,21968,337,71,42
influencer_9779,campaign_3,83606,3244,754,81
influencer_9780,campaign_4,28937,1393,343,324
influencer_9781,campaign_10,63435,2288,510,723
influencer_9782,campaign_6,50508,889,218,163
influencer_9783,campaign_5,42831,273,37,53
influencer_9784,campaign_3,43933,1699,418,261
influencer_9785,campaign_10,48307,2552,398,784
influencer_9786,campaign_8,49340,2455,466,576
influencer_9787,campaign_8,87338,1488,308,589
influencer_9788,campaign_7,44601,1505,342,318
influencer_9789,campaign_3,76956,2378,453,203
influencer_9790,campaign_1,73178,2018,529,764
influencer_9791,campaign_5,86311,3851,1014,509
influencer_9792,campaign_1,29754,1782,244,279
influencer_9793,campaign_6,44310,1035,258,267
influencer_9794,campaign_7,70893,2549,467,359
influencer_9795,campaign_5,87799,1505,270,512
influencer_9796,campaign_4,49367,755,119,300
influencer_9797,campaign_2,14201,705,106,226
influencer_9798,campaign_5,3739,117,22,11
influencer_9799,campaign_9,14231,994,275,136
influencer_9800,campaign_4,43495,691,178,182
influencer_9801,campaign_2,22168,1674,340,175
influencer_9802,campaign_6,33624,296,47,97
influencer_9803,campaign_8,11635,262,55,85
influencer_9804,campaign_2,10964,583,120,223
influencer_9805,campaign_9,28785,564,116,177
influencer_9806,campaign_7,96046,2136,384,189
influencer_9807,campaign_2,83797,920,157,250
influencer_9808,campaign_5,85790,1438,246,506
influencer_9809,campaign_5,77928,4344,798,586
influencer_9810,campaign_7,13336,636,109,194
influencer_9811,campaign_5,78475,2385,349,619
influencer_9812,campaign_6,28412,1428,354,126
influencer_9813,campaign_9,83212,736,131,361
influencer_9814,campaign_3,76379,5337,1300,450
influencer_9815,campaign_3,46591,1778,327,416
influencer_9816,campaign_8,62750,4087,743,507
influencer_9817,campaign_10,91648,2486,341,498
influencer_9818,campaign_6,97134,5804,1213,1404
influencer_9819,campaign_10,36454,1822,316,361
influencer_9820,campaign_3,99537,7507,1437,473
influencer_9821,campaign_2,63672,2640,551,523
influencer_9822,campaign_2,28228,1735,296,644
influencer_9823,campaign_2,15429,924,251,264
influencer_9824,campaign_5,85294,1645,372,61
influencer_9825,campaign_5,68808,5016,688,645
influencer_9826,campaign_1,83886,2825,698,350
influencer_9827,campaign_2,54015,1181,184,144
influencer_9828,campaign_2,89074,5461,1178,1135
influencer_9829,campaign_4,69936,1759,381,694
influencer_9830,campaign_7,81907,2595,648,487
influencer_9831,campaign_3,58378,1528,427,289
influencer_9832,campaign_5,38310,1771,530,629
influencer_9833,campaign_9,84683,6608,1539,240
influencer_9834,campaign_5,69827,2964,748,810
influencer_9835,campaign_9,36256,1691,323,563
influencer_9836,campaign_1,77428,2407,427,472
influencer_9837,campaign_9,39889,1797,298,210
influencer_9838,campaign_5,52428,3524,558,991
influencer_9839,campaign_8,38207,260,49,81
influencer_9840,campaign_5,51255,3262,822,280
influencer_9841,campaign_6,92531,3876,716,1050
influencer_9842,campaign_8,6409,280,53,54
influencer_9843,campaign_2,43438,2971,750,361
influencer_9844,campaign_3,96359,4085,1069,1006
influencer_9845,campaign_9,8869,171,33,34
